JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration,row_num
2623,13,15,2023-04-28,Homepage,View,138,1
2624,48,1,2023-04-25,Homepage,View,167,1
2625,59,9,2024-06-16,Homepage,View,209,1
2626,85,10,2025-05-04,Homepage,View,266,1
2627,92,12,2024-05-25,Homepage,View,181,1
2628,99,19,2023-07-18,ProductPage,View,226,1
2629,92,10,2025-11-20,Homepage,View,255,1
2630,70,2,2024-09-10,Homepage,View,193,1
2631,7,1,2023-03-03,Homepage,Click,30,1
2632,69,5,2025-04-29,ProductPage,Click,96,1
2633,94,4,2023-04-23,ProductPage,Click,56,1
2634,84,20,2025-01-31,ProductPage,Click,251,1
2635,11,14,2025-05-30,Checkout,Purchase,184,1
2636,91,12,2024-05-01,ProductPage,View,101,1
2637,57,13,2024-03-06,Checkout,Drop-off,NULL,1
2638,28,3,2025-03-07,ProductPage,View,262,1
2639,53,1,2023-11-23,Homepage,View,23,1
2640,76,17,2025-04-03,Checkout,Drop-off,NULL,1
2641,85,18,2024-12-15,ProductPage,View,61,1
2642,25,17,2024-06-08,Checkout,Drop-off,NULL,1
2643,8,18,2023-09-26,Homepage,View,110,1
2644,17,10,2025-03-29,Checkout,Drop-off,NULL,1
2645,4,2,2023-05-13,Homepage,View,270,1
2646,18,8,2024-11-13,Homepage,Click,223,1
2647,30,2,2025-10-14,Homepage,Click,216,1
2648,50,4,2024-11-09,Homepage,View,261,1
2649,82,19,2024-08-11,homepage,Click,177,1
2650,47,3,2024-07-30,ProductPage,Click,207,1
2651,76,3,2023-07-19,ProductPage,Click,191,1
2652,21,6,2025-02-14,ProductPage,Click,117,1
2653,86,2,2023-06-08,ProductPage,Click,247,1
2653,86,2,2023-06-08,productpage,Click,247,2
2654,86,4,2023-07-30,ProductPage,Click,146,1
2655,84,4,2023-10-09,homepage,View,146,1
2655,84,4,2023-10-09,Homepage,View,146,2
2656,41,9,2023-08-30,Checkout,Drop-off,NULL,1
2657,63,14,2023-09-11,Homepage,View,116,1
2658,76,6,2024-11-19,Homepage,View,87,1
2659,69,4,2023-12-01,Checkout,Drop-off,NULL,1
2660,28,7,2025-01-21,ProductPage,View,193,1
2661,41,9,2023-04-12,ProductPage,View,260,1
2662,92,10,2023-01-30,Homepage,View,47,1
2663,72,2,2023-03-15,Checkout,Drop-off,NULL,1
2664,60,17,2024-10-30,Homepage,Click,73,1
2665,70,6,2024-04-05,ProductPage,Click,300,1
2666,39,16,2025-04-26,Homepage,View,48,1
2667,61,1,2025-02-22,Homepage,View,294,1
2668,91,9,2025-10-27,Checkout,Drop-off,NULL,1
2668,91,9,2025-10-27,Checkout,Drop-off,NULL,2
2669,22,7,2024-09-14,Homepage,Click,204,1
2670,87,19,2023-08-13,ProductPage,Click,54,1
2671,4,16,2024-09-16,Checkout,Purchase,274,1
2672,100,17,2025-06-07,ProductPage,View,172,1
2673,87,10,2025-03-26,homepage,Click,204,1
2674,40,1,2024-08-01,ProductPage,Click,219,1
2675,83,12,2023-11-24,Checkout,Purchase,136,1
2676,35,14,2024-01-24,ProductPage,View,269,1
2677,26,2,2023-07-17,Homepage,View,57,1
2678,60,5,2023-01-10,Homepage,Click,222,1
2679,85,5,2024-03-27,Homepage,View,111,1
2680,41,2,2024-02-08,Homepage,Click,74,1
2681,10,10,2025-05-21,Checkout,Purchase,171,1
2682,91,12,2023-12-19,ProductPage,View,147,1
2683,67,3,2024-12-28,Homepage,Click,290,1
2684,81,16,2025-07-22,Homepage,View,215,1
2685,20,20,2025-03-21,Homepage,Click,46,1
2686,50,9,2025-11-25,ProductPage,Click,99,1
2687,47,1,2025-12-08,Homepage,Click,270,1
2688,6,17,2024-02-15,Homepage,Click,157,1
2689,90,8,2024-01-26,ProductPage,Click,77,1
2690,90,9,2023-08-22,ProductPage,Click,23,1
2691,79,13,2024-02-19,ProductPage,Click,207,1
2692,75,10,2025-02-26,ProductPage,Click,65,1
2693,41,17,2023-02-22,ProductPage,Click,133,1
2694,47,7,2025-08-25,ProductPage,Click,266,1
2695,90,11,2024-04-02,homepage,View,120,1
2696,1,3,2025-07-09,ProductPage,View,110,1
2697,76,9,2025-04-21,Homepage,Click,191,1
2698,3,14,2024-04-03,Homepage,View,298,1
2699,45,19,2025-07-18,ProductPage,View,14,1
2700,70,2,2023-04-27,ProductPage,View,199,1
2701,57,1,2024-05-01,Homepage,View,239,1
2702,68,17,2024-08-13,ProductPage,View,91,1
2703,53,7,2023-09-28,Checkout,Drop-off,NULL,1
2704,10,5,2024-04-23,Homepage,View,265,1
2705,52,12,2025-06-24,ProductPage,View,10,1
2706,72,14,2023-02-23,Checkout,Drop-off,NULL,1
2707,28,8,2024-06-03,Homepage,Click,298,1
2708,12,20,2025-12-30,Checkout,Purchase,33,1
2709,47,11,2024-01-11,Homepage,Click,98,1
2710,95,11,2023-01-12,ProductPage,Click,87,1
2711,20,14,2024-08-21,Homepage,View,76,1
2712,29,19,2025-04-14,ProductPage,View,207,1
2713,9,6,2025-06-20,Homepage,View,45,1
2714,72,18,2023-02-24,Homepage,Click,221,1
2715,79,11,2024-08-30,ProductPage,Click,206,1
2716,94,16,2023-11-06,Homepage,Click,93,1
2717,14,12,2023-03-02,Homepage,View,291,1
2718,68,2,2025-07-29,ProductPage,View,153,1
2719,20,5,2024-10-21,Homepage,View,297,1
2720,26,6,2025-09-25,Homepage,Click,119,1
2721,56,8,2025-09-11,Homepage,View,67,1
2722,76,17,2024-08-28,Homepage,View,222,1
2723,68,6,2025-07-30,ProductPage,View,140,1
2724,84,3,2025-08-25,Checkout,Drop-off,NULL,1
2725,72,1,2025-09-08,Homepage,View,209,1
2726,94,19,2025-09-12,Homepage,Click,144,1
2727,50,14,2025-08-14,Homepage,View,13,1
2728,15,4,2023-01-12,Homepage,Click,239,1
2729,64,4,2025-12-09,Homepage,Click,75,1
2730,32,18,2023-05-23,Homepage,Click,163,1
2731,85,3,2024-10-20,Homepage,Click,177,1
2732,12,9,2024-09-21,ProductPage,Click,123,1
2733,55,8,2024-02-27,Checkout,Purchase,41,1
2734,68,9,2024-03-27,ProductPage,View,71,1
2735,57,1,2023-05-04,Checkout,Drop-off,NULL,1
2736,74,14,2023-12-17,ProductPage,View,26,1
2737,47,17,2023-08-24,Homepage,Click,145,1
2738,29,15,2023-08-29,ProductPage,Click,186,1
2739,64,13,2024-07-23,ProductPage,Click,266,1
2740,80,9,2023-05-15,Homepage,Click,140,1
2741,100,19,2023-01-11,Checkout,Purchase,185,1
2742,8,13,2023-02-20,Homepage,Click,292,1
2743,41,1,2023-01-09,Checkout,Purchase,201,1
2744,85,6,2023-06-12,ProductPage,View,54,1
2745,2,7,2024-02-26,Homepage,Click,203,1
2746,80,7,2023-02-27,Checkout,Purchase,144,1
2747,77,2,2025-09-07,ProductPage,View,197,1
2748,82,13,2025-10-09,ProductPage,View,175,1
2749,41,13,2025-08-01,Checkout,Drop-off,NULL,1
2750,8,19,2024-04-23,Homepage,View,40,1
2750,8,19,2024-04-23,Homepage,View,40,2
2751,42,11,2023-03-14,checkout,Drop-off,NULL,1
2752,55,14,2025-07-16,ProductPage,View,287,1
2753,35,16,2025-06-04,ProductPage,View,138,1
2754,85,11,2025-09-23,Homepage,View,136,1
2755,26,7,2024-01-07,ProductPage,View,157,1
2756,86,5,2023-12-22,ProductPage,View,25,1
2757,4,9,2025-02-18,Homepage,View,28,1
2758,66,8,2025-10-22,Homepage,Click,207,1
2759,81,3,2024-08-23,Homepage,View,288,1
2759,81,3,2024-08-23,Homepage,View,288,2
2760,48,12,2025-06-10,ProductPage,View,45,1
2760,48,12,2025-06-10,ProductPage,View,45,2
2761,61,14,2024-08-16,Homepage,Click,44,1
2762,39,1,2023-11-18,Homepage,View,108,1
2763,30,10,2024-02-21,Homepage,Click,222,1
2764,91,6,2023-05-08,ProductPage,Click,130,1
2765,26,16,2023-06-28,productpage,Click,32,1
2766,95,13,2024-05-25,Homepage,Click,255,1
2767,57,10,2024-05-24,ProductPage,Click,246,1
2768,37,19,2023-06-07,ProductPage,Click,271,1
2769,70,17,2023-10-21,ProductPage,Click,56,1
2770,27,8,2024-01-31,Checkout,Purchase,251,1
2771,28,15,2025-08-30,ProductPage,View,217,1
2772,98,1,2025-09-03,ProductPage,View,143,1
2773,23,4,2025-08-15,ProductPage,View,79,1
2773,23,4,2025-08-15,ProductPage,View,79,2
2774,96,15,2024-12-21,ProductPage,View,140,1
2775,86,8,2024-07-18,Homepage,View,194,1
2776,12,17,2024-06-19,Homepage,View,116,1
2777,35,20,2024-02-24,Checkout,Drop-off,NULL,1
2778,77,12,2023-12-04,ProductPage,View,35,1
2779,11,14,2024-05-19,Homepage,View,39,1
2780,80,14,2024-10-25,Homepage,Click,158,1
2781,53,5,2025-10-28,Homepage,View,101,1
2782,32,13,2023-10-07,checkout,Drop-off,NULL,1
2783,6,8,2023-01-31,ProductPage,View,16,1
2784,88,2,2024-06-05,ProductPage,View,56,1
2785,80,18,2024-08-29,Checkout,Drop-off,NULL,1
2786,47,14,2024-09-05,ProductPage,View,54,1
2787,7,8,2025-07-21,Homepage,Click,91,1
2788,31,2,2025-07-13,Homepage,View,12,1
2789,62,14,2024-05-20,Homepage,View,114,1
2790,24,6,2024-08-04,Homepage,View,220,1
2791,36,20,2023-03-01,Checkout,Drop-off,NULL,1
2792,42,2,2025-12-11,ProductPage,View,255,1
2793,90,5,2025-04-25,Homepage,View,154,1
2794,72,4,2025-03-22,productpage,View,282,1
2795,69,7,2023-08-10,Checkout,Drop-off,NULL,1
2796,69,7,2025-05-25,Checkout,Drop-off,NULL,1
2796,69,7,2025-05-25,Checkout,Drop-off,NULL,2
2797,54,4,2024-04-23,Homepage,Click,213,1
2798,49,3,2023-07-05,Checkout,Purchase,147,1
2799,26,14,2024-09-18,Homepage,View,186,1
2800,58,8,2024-05-05,ProductPage,View,263,1
2801,18,15,2025-06-14,Checkout,Drop-off,NULL,1
2802,3,3,2023-01-20,Homepage,View,131,1
2803,76,13,2024-04-24,ProductPage,View,136,1
2804,88,15,2024-12-05,ProductPage,View,160,1
2805,28,9,2025-11-28,Checkout,Drop-off,NULL,1
2806,79,18,2024-06-28,ProductPage,View,188,1
2807,73,19,2023-05-10,ProductPage,View,215,1
2808,70,17,2023-10-05,Checkout,Drop-off,NULL,1
2809,80,20,2024-09-11,Homepage,View,249,1
2810,46,2,2025-08-02,Homepage,Click,136,1
2811,70,16,2025-05-21,productpage,Click,110,1
2812,3,17,2025-06-28,Checkout,Purchase,71,1
2813,65,11,2024-01-11,ProductPage,View,186,1
2814,9,13,2023-03-09,ProductPage,View,78,1
2815,26,11,2024-02-28,ProductPage,View,108,1
2816,42,3,2024-08-18,Homepage,Click,195,1
2817,46,5,2024-03-31,Homepage,View,152,1
2818,32,4,2023-09-14,Homepage,Click,155,1
2819,40,5,2025-05-24,Homepage,Click,299,1
2819,40,5,2025-05-24,homepage,Click,299,2
2820,45,5,2025-11-08,ProductPage,Click,69,1
2821,37,12,2023-06-19,Checkout,Purchase,134,1
2822,44,4,2025-04-03,Homepage,View,296,1
2823,41,19,2023-09-13,Checkout,Drop-off,NULL,1
2824,42,18,2024-11-17,Homepage,View,230,1
2825,60,18,2024-12-29,ProductPage,View,273,1
2826,83,1,2023-07-24,Homepage,View,150,1
2827,58,7,2024-10-22,Homepage,Click,208,1
2828,33,3,2025-02-09,Checkout,Drop-off,NULL,1
2829,79,2,2025-11-04,ProductPage,View,76,1
2830,40,17,2023-10-26,ProductPage,View,122,1
2831,23,14,2024-07-31,Checkout,Drop-off,NULL,1
2832,40,1,2023-01-11,Homepage,View,103,1
2833,43,2,2025-02-01,ProductPage,View,225,1
2834,29,17,2025-07-24,Homepage,Click,68,1
2835,41,13,2025-07-05,Homepage,View,200,1
2836,3,14,2025-07-06,ProductPage,View,200,1
2837,75,3,2023-06-13,ProductPage,View,195,1
2837,75,3,2023-06-13,ProductPage,View,195,2
2838,29,6,2024-05-23,ProductPage,View,93,1
2839,21,18,2023-05-07,Homepage,View,270,1
2840,69,10,2025-05-24,Homepage,Click,219,1
2841,24,11,2025-07-25,Checkout,Purchase,130,1
2842,11,3,2025-10-28,ProductPage,View,156,1
2843,11,20,2023-07-28,ProductPage,View,101,1
2844,62,16,2025-10-09,productpage,View,243,1
2845,33,20,2025-11-13,Homepage,View,122,1
2846,8,14,2024-05-29,Homepage,View,109,1
2847,90,19,2025-08-15,ProductPage,View,127,1
2848,15,17,2025-04-27,ProductPage,View,128,1
2849,71,18,2024-05-11,ProductPage,View,198,1
2850,54,7,2024-07-18,ProductPage,View,166,1
2851,93,13,2024-03-31,ProductPage,View,118,1
2852,25,11,2024-08-23,Homepage,Click,160,1
2853,30,18,2025-12-03,ProductPage,Click,293,1
2854,20,15,2025-08-16,Checkout,Purchase,223,1
2855,47,9,2023-07-26,Homepage,Click,138,1
2856,40,1,2023-01-01,Homepage,Click,250,1
2857,42,14,2025-01-05,Homepage,View,15,1
2858,45,7,2023-10-12,Homepage,Click,153,1
2859,23,6,2024-06-17,Homepage,View,275,1
2860,83,16,2025-02-03,Homepage,Click,138,1
2861,38,14,2025-10-23,ProductPage,Click,58,1
2862,24,16,2024-09-20,Homepage,View,196,1
2863,28,10,2023-04-10,Homepage,Click,266,1
2864,63,2,2023-02-21,Homepage,Click,233,1
2865,73,12,2025-04-02,Homepage,View,38,1
2866,43,9,2024-08-24,ProductPage,View,148,1
2867,92,4,2023-12-15,Homepage,View,190,1
2868,70,10,2023-07-03,ProductPage,View,81,1
2869,47,17,2023-02-07,ProductPage,View,24,1
2870,42,4,2024-01-04,ProductPage,View,16,1
2871,15,19,2023-12-04,ProductPage,View,204,1
2872,71,1,2024-07-13,Homepage,View,263,1
2873,17,2,2025-08-13,ProductPage,View,192,1
2874,36,12,2025-07-03,Checkout,Drop-off,NULL,1
2874,36,12,2025-07-03,Checkout,Drop-off,NULL,2
2875,51,19,2023-01-30,Homepage,View,106,1
2875,51,19,2023-01-30,Homepage,View,106,2
2876,59,4,2023-07-02,Checkout,Drop-off,NULL,1
2877,99,12,2023-09-09,checkout,Drop-off,NULL,1
2878,26,16,2025-07-23,ProductPage,View,260,1
2879,94,10,2024-06-10,Homepage,View,125,1
2880,80,16,2023-02-04,ProductPage,View,278,1
2881,32,5,2024-06-09,Homepage,View,117,1
2882,63,14,2023-03-15,Checkout,Drop-off,NULL,1
2883,20,19,2024-10-03,Homepage,Click,105,1
2884,85,9,2023-04-26,ProductPage,Click,78,1
2885,52,9,2023-08-03,productpage,Click,273,1
2886,71,4,2025-03-13,Checkout,Purchase,165,1
2887,84,15,2024-10-29,ProductPage,View,176,1
2888,71,14,2024-03-10,Checkout,Drop-off,NULL,1
2889,59,4,2023-03-17,Homepage,View,230,1
2890,28,10,2023-01-31,ProductPage,View,256,1
2891,99,19,2025-11-22,ProductPage,View,38,1
2892,35,1,2025-09-27,Checkout,Drop-off,NULL,1
2893,100,9,2023-02-22,homepage,View,278,1
2894,28,17,2023-02-22,Checkout,Drop-off,NULL,1
2895,78,5,2025-05-01,Homepage,View,72,1
2896,87,15,2023-05-04,Homepage,View,91,1
2897,75,13,2023-02-14,Homepage,View,242,1
2898,74,9,2023-12-09,Homepage,Click,212,1
2899,38,13,2023-05-03,ProductPage,Click,100,1
2900,28,10,2024-01-19,Homepage,Click,63,1
2901,53,8,2024-08-08,Checkout,Purchase,135,1
2902,86,1,2024-04-07,Homepage,View,45,1
2903,69,7,2023-11-27,ProductPage,View,149,1
2904,48,5,2023-03-10,Checkout,Drop-off,NULL,1
2905,18,1,2023-03-12,Checkout,Drop-off,NULL,1
2906,91,1,2023-01-05,Homepage,View,292,1
2907,59,11,2023-06-15,Homepage,View,255,1
2908,87,11,2024-09-30,Checkout,Drop-off,NULL,1
2909,28,3,2025-09-21,Homepage,View,290,1
2910,91,3,2024-02-17,ProductPage,View,100,1
2911,43,15,2023-06-24,Homepage,View,77,1
2912,64,19,2024-03-08,Checkout,Drop-off,NULL,1
2912,64,19,2024-03-08,Checkout,Drop-off,NULL,2
2913,35,10,2023-08-22,Homepage,Click,89,1
2914,79,1,2025-03-28,Homepage,View,33,1
2915,75,15,2023-01-24,Checkout,Drop-off,NULL,1
2916,42,6,2023-12-01,ProductPage,View,241,1
2917,93,2,2023-10-11,Checkout,Drop-off,NULL,1
2918,44,4,2023-02-14,Homepage,View,289,1
2919,50,20,2023-10-16,homepage,Click,273,1
2920,83,17,2025-08-15,Homepage,View,281,1
2921,55,4,2023-12-28,ProductPage,View,37,1
2922,62,11,2025-06-26,ProductPage,View,130,1
2923,28,15,2023-09-11,ProductPage,View,186,1
2924,51,3,2025-08-02,Homepage,Click,185,1
2925,24,8,2023-11-12,productpage,Click,244,1
2926,57,18,2024-01-20,ProductPage,Click,124,1
2927,81,12,2024-12-28,Homepage,Click,289,1
2928,52,15,2024-07-21,Homepage,View,262,1
2929,30,8,2025-05-21,homepage,Click,14,1
2930,37,4,2023-12-06,ProductPage,Click,177,1
2931,22,7,2025-11-26,ProductPage,Click,209,1
2932,22,19,2024-10-04,Homepage,Click,181,1
2933,79,2,2025-06-21,Checkout,Purchase,131,1
2934,40,11,2024-07-31,productpage,View,145,1
2935,99,3,2023-04-05,Homepage,Click,82,1
2935,99,3,2023-04-05,Homepage,Click,82,2
2936,68,18,2025-06-23,ProductPage,Drop-off,NULL,1
2937,89,4,2023-09-30,Homepage,Click,131,1
2938,24,18,2024-06-12,Checkout,Purchase,255,1
2939,6,9,2024-01-20,ProductPage,View,249,1
2940,77,1,2023-08-06,Homepage,Click,201,1
2941,69,5,2024-05-21,Homepage,Click,230,1
2942,74,7,2023-03-19,Checkout,Purchase,296,1
2943,72,16,2023-10-06,Homepage,View,264,1
2944,87,8,2025-02-10,Homepage,Click,79,1
2945,50,17,2024-12-29,ProductPage,Click,144,1
2946,43,7,2024-03-22,ProductPage,Click,228,1
2947,68,10,2023-11-02,Homepage,View,43,1
2948,47,7,2024-02-16,Homepage,Click,149,1
2949,55,11,2023-01-22,checkout,Purchase,194,1
2950,28,8,2023-09-16,Homepage,Click,278,1
2951,54,11,2024-05-07,ProductPage,Click,101,1
2952,77,19,2023-08-10,Homepage,View,110,1
2953,69,8,2023-11-14,Checkout,Drop-off,NULL,1
2954,54,15,2023-04-17,Checkout,Drop-off,NULL,1
2955,10,3,2023-05-11,Homepage,Click,267,1
2956,77,18,2025-11-11,Homepage,View,263,1
2957,83,2,2025-04-03,Homepage,View,214,1
2958,24,4,2024-09-12,Homepage,View,234,1
2959,98,9,2023-01-26,Checkout,Drop-off,NULL,1
2960,50,17,2025-09-29,Checkout,Drop-off,NULL,1
2961,2,1,2024-03-07,Checkout,Drop-off,NULL,1
2962,9,20,2024-12-26,Checkout,Drop-off,NULL,1
2963,35,8,2025-02-06,Homepage,Click,58,1
2964,50,8,2025-11-15,Homepage,View,116,1
2965,84,10,2024-05-27,Homepage,View,90,1
2966,84,11,2025-06-22,Checkout,Drop-off,NULL,1
2967,81,2,2023-04-20,ProductPage,View,120,1
2968,51,9,2023-05-02,ProductPage,View,209,1
2969,17,9,2025-10-23,ProductPage,View,295,1
2970,90,11,2024-08-29,Homepage,Click,36,1
2971,10,19,2024-05-05,Homepage,View,138,1
2972,87,12,2025-04-16,ProductPage,View,68,1
2973,26,15,2024-10-25,ProductPage,View,239,1
2974,35,19,2024-05-11,ProductPage,View,211,1
2975,88,11,2023-03-14,Homepage,View,102,1
2976,52,13,2025-11-07,Homepage,View,41,1
2977,8,13,2024-06-09,Homepage,Click,284,1
2978,37,16,2024-07-31,Homepage,Click,279,1
2979,71,18,2024-11-02,ProductPage,Click,30,1
2980,76,5,2024-03-09,Homepage,Click,191,1
2981,10,14,2024-04-10,ProductPage,Click,284,1
2982,92,16,2023-02-06,checkout,Purchase,86,1
2983,82,20,2023-12-27,Homepage,Click,209,1
2984,8,19,2025-12-25,Checkout,Purchase,283,1
2985,51,14,2024-04-21,Homepage,View,69,1
2986,77,8,2024-10-27,ProductPage,View,284,1
2987,71,15,2024-06-23,Homepage,Click,182,1
2988,46,6,2023-05-17,Checkout,Purchase,43,1
2989,17,9,2025-06-14,Checkout,Drop-off,NULL,1
2990,15,12,2024-08-21,Checkout,Drop-off,NULL,1
2991,22,19,2025-01-19,Homepage,View,193,1
2991,22,19,2025-01-19,Homepage,View,193,2
2992,63,8,2023-09-29,Homepage,View,136,1
2993,75,16,2023-01-22,ProductPage,View,186,1
2994,22,8,2024-12-03,Homepage,View,72,1
2995,9,7,2025-11-12,Homepage,View,83,1
2996,40,15,2025-04-12,Homepage,View,150,1
2997,56,18,2023-06-30,Homepage,View,54,1
2998,60,16,2023-06-28,Homepage,Click,68,1
2999,63,19,2023-12-04,checkout,Purchase,21,1
3000,2,12,2025-03-25,Homepage,View,68,1
3001,78,3,2025-07-17,Homepage,View,66,1
3002,3,8,2024-03-21,Homepage,View,288,1
3003,19,16,2023-01-01,ProductPage,View,293,1
3004,61,18,2025-11-19,Homepage,View,70,1
3005,30,16,2025-04-09,Homepage,View,150,1
3006,66,10,2023-07-02,Checkout,Drop-off,NULL,1
3007,63,17,2023-04-06,ProductPage,View,236,1
3008,46,17,2025-07-24,Homepage,View,129,1
3009,58,11,2024-09-04,Homepage,View,73,1
3010,91,17,2023-01-22,ProductPage,View,228,1
3011,34,19,2024-12-21,Checkout,Drop-off,NULL,1
3012,55,5,2023-12-12,Checkout,Drop-off,NULL,1
3013,60,20,2025-04-09,Checkout,Drop-off,NULL,1
3014,56,9,2023-05-16,productpage,View,246,1
3015,83,15,2025-02-28,Homepage,View,64,1
3016,43,2,2025-04-07,ProductPage,View,279,1
3017,88,20,2025-12-29,Checkout,Drop-off,NULL,1
3018,78,13,2023-11-20,ProductPage,View,23,1
3019,92,6,2024-02-24,ProductPage,View,163,1
3020,5,15,2023-04-19,Homepage,View,164,1
3021,19,12,2025-04-24,ProductPage,View,266,1
3022,68,18,2025-01-31,Homepage,View,120,1
3023,62,2,2023-04-06,Homepage,Click,20,1
3024,67,14,2023-11-24,Homepage,Click,242,1
3025,92,5,2023-08-30,Homepage,View,244,1
3026,51,20,2025-11-11,ProductPage,View,243,1
3027,93,19,2023-02-28,Checkout,Drop-off,NULL,1
3028,52,9,2023-03-25,ProductPage,View,192,1
3029,88,16,2025-10-21,Homepage,Click,139,1
3030,32,7,2025-07-12,Homepage,View,203,1
3031,10,19,2023-07-23,Homepage,View,190,1
3032,60,3,2024-09-10,Homepage,Click,247,1
3033,5,6,2024-06-07,ProductPage,Click,31,1
3034,78,5,2024-08-15,Homepage,Click,277,1
3035,7,7,2023-04-15,homepage,View,130,1
3036,32,20,2023-03-19,ProductPage,View,109,1
3037,8,14,2024-08-21,Checkout,Drop-off,NULL,1
3038,11,18,2023-06-03,ProductPage,View,157,1
3039,15,13,2024-06-13,Homepage,Click,98,1
3040,97,12,2023-03-31,Checkout,Purchase,207,1
3041,48,13,2024-10-26,ProductPage,View,194,1
3042,33,15,2025-12-27,Homepage,Click,149,1
3043,55,3,2025-05-17,ProductPage,Click,247,1
3044,88,5,2023-03-07,Checkout,Purchase,219,1
3045,31,15,2023-06-28,homepage,View,72,1
3046,99,12,2024-01-16,ProductPage,View,262,1
3047,10,9,2024-11-11,Homepage,Click,227,1
3048,53,13,2023-09-25,ProductPage,Click,136,1
3049,49,15,2023-04-17,Checkout,Purchase,283,1
3050,84,14,2025-09-10,ProductPage,View,206,1
3051,94,10,2024-04-09,Homepage,Click,147,1
3051,94,10,2024-04-09,Homepage,Click,147,2
3052,25,10,2025-12-09,ProductPage,Click,252,1
3053,33,4,2023-10-05,Homepage,View,34,1
3053,33,4,2023-10-05,Homepage,View,34,2
3054,74,14,2023-10-25,Homepage,View,159,1
3055,100,4,2023-12-29,ProductPage,View,157,1
3056,82,5,2025-07-31,Homepage,Click,162,1
3057,60,1,2024-12-14,Homepage,Click,278,1
3058,37,20,2025-03-06,ProductPage,Click,44,1
3059,45,9,2025-05-15,ProductPage,Click,275,1
3060,22,6,2023-06-21,Checkout,Purchase,105,1
3061,77,13,2023-08-19,Homepage,View,211,1
3062,20,16,2023-07-24,Checkout,Drop-off,NULL,1
3063,58,6,2024-01-12,Homepage,View,56,1
3064,73,15,2024-10-05,Checkout,Drop-off,NULL,1
3065,10,5,2025-09-17,Homepage,View,261,1
3066,63,15,2025-12-30,Homepage,View,144,1
3067,50,10,2025-03-15,Homepage,View,21,1
3068,13,12,2025-06-22,Homepage,View,143,1
3069,92,12,2025-07-26,Homepage,View,145,1
3070,84,12,2025-04-22,productpage,View,290,1
3071,16,4,2023-09-25,ProductPage,View,214,1
3072,73,13,2023-01-18,Checkout,Drop-off,NULL,1
3073,50,5,2023-05-31,ProductPage,View,216,1
3074,82,4,2025-05-04,ProductPage,View,214,1
3075,12,8,2023-07-03,ProductPage,View,287,1
3076,52,14,2025-07-17,Homepage,Click,152,1
3077,1,1,2024-03-18,Homepage,View,66,1
3078,53,10,2023-10-03,Checkout,Drop-off,NULL,1
3079,45,14,2023-01-26,Homepage,Click,29,1
3080,3,1,2023-01-08,homepage,View,66,1
3081,5,2,2023-03-20,Homepage,Click,237,1
3082,23,1,2025-10-23,Homepage,View,40,1
3083,44,19,2023-05-11,Checkout,Drop-off,NULL,1
3084,67,12,2024-02-05,Homepage,View,69,1
3085,37,5,2024-10-22,ProductPage,View,80,1
3086,47,1,2024-04-14,Homepage,Click,167,1
3087,90,11,2023-05-02,Homepage,View,62,1
3088,24,20,2025-06-21,Homepage,Click,20,1
3089,62,14,2023-07-23,Homepage,View,263,1
3090,85,3,2023-12-19,Checkout,Drop-off,NULL,1
3091,10,7,2023-11-27,Homepage,View,196,1
3092,98,10,2023-10-27,Homepage,View,203,1
3093,81,6,2024-12-04,Homepage,View,258,1
3094,69,12,2024-11-22,ProductPage,View,101,1
3095,40,8,2025-07-17,Checkout,Drop-off,NULL,1
3096,24,10,2025-12-19,Checkout,Drop-off,NULL,1
3097,38,18,2023-07-19,ProductPage,View,138,1
3098,29,19,2024-09-03,Homepage,View,240,1
3099,80,15,2024-12-07,ProductPage,View,167,1
3100,83,14,2025-04-02,Homepage,View,112,1
3101,21,2,2024-05-16,Homepage,View,236,1
3102,99,15,2024-06-20,Homepage,Click,222,1
3103,23,20,2025-07-21,ProductPage,Drop-off,NULL,1
3104,2,20,2023-04-05,Homepage,View,21,1
3105,84,12,2023-09-10,homepage,View,209,1
3106,50,2,2025-07-24,Homepage,Click,258,1
3107,39,4,2025-05-29,ProductPage,Click,232,1
3108,4,16,2024-11-05,Homepage,View,132,1
3109,66,18,2025-08-22,ProductPage,View,208,1
3110,31,8,2024-10-01,Homepage,Click,286,1
3111,38,7,2024-08-10,homepage,View,177,1
3112,85,13,2023-04-26,ProductPage,View,237,1
3113,93,1,2025-04-01,ProductPage,View,36,1
3114,100,20,2024-10-10,ProductPage,View,149,1
3115,89,2,2025-04-04,ProductPage,View,11,1
3116,32,4,2023-05-21,Checkout,Drop-off,NULL,1
3117,40,16,2023-01-04,Homepage,Click,183,1
3118,7,1,2025-11-11,Checkout,Purchase,73,1
3119,90,16,2023-12-13,Homepage,Click,43,1
3120,80,8,2023-11-09,Homepage,View,122,1
3121,42,3,2023-01-19,ProductPage,View,83,1
3122,93,19,2024-09-04,Checkout,Drop-off,NULL,1
3123,77,4,2025-03-10,Homepage,View,104,1
3124,70,20,2023-02-23,Homepage,View,189,1
3125,64,19,2025-12-04,Checkout,Drop-off,NULL,1
3126,3,5,2023-06-16,ProductPage,View,132,1
3127,94,20,2024-01-27,Homepage,Click,39,1
3127,94,20,2024-01-27,Homepage,Click,39,2
3128,90,20,2025-08-07,Homepage,Click,205,1
3129,14,15,2023-08-25,ProductPage,Click,192,1
